Fecha,Red de distribución de anuncios,Tipo de concordancia de la consulta,Impresiones,Clics de AdX,Coste,CPM,CPC,CTR,Coste por transacción,Coste por conversión de objetivo,Coste por conversión,RPC,Retorno de la inversión en publicidad (ROAS),day
2020-01-06,Search partners,Phrase match,22,0,5580.0,253636.36363636365,1116.0,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,Sunday
2020-01-06,Google Search,Phrase match,139,0,57620.0,414532.3741007194,1440.5,0.28776978417266186,0.0,19206.666666666668,19206.666666666668,0.0,0.0,Sunday
2020-01-07,Google Search,Broad match,8,0,6035.0,754375.0,1207.0,0.625,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-07,Google Search,Exact match,257,0,84609.0,329217.8988326848,1208.7,0.2723735408560311,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-07,Google Search,Phrase match,114,0,49057.0,430324.56140350865,1140.860465116279,0.3771929824561404,0.0,16352.333333333336,16352.333333333336,0.0,0.0,Monday
2020-01-08,Google Search,Exact match,344,0,112898.0,328191.8604651164,1764.03125,0.18604651162790692,0.0,37632.66666666666,37632.66666666666,0.0,0.0,Tuesday
2020-01-08,Google Search,Broad match,6,0,1545.0,257500.0,1545.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-08,Google Search,Phrase match,155,0,94218.0,607858.064516129,1596.9152542372885,0.38064516129032255,0.0,31406.0,31406.0,0.0,0.0,Tuesday
2020-01-08,Search partners,Phrase match,18,0,63.0,3500.0000000000005,63.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-09,Google Search,Broad match,5,0,8484.0,1696800.0,2828.0,0.6,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-09,Google Search,Exact match,290,0,84763.0,292286.20689655177,1324.421875,0.2206896551724138,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-09,Google Search,Phrase match,355,0,116028.0,326839.43661971827,1365.0352941176473,0.23943661971830985,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-10,Google Search,Exact match,253,0,54158.0,214063.24110671933,1203.5111111111114,0.17786561264822134,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-10,Google Search,Phrase match,127,0,37605.0,296102.3622047244,964.2307692307692,0.3070866141732284,0.0,12535.0,12535.0,0.0,0.0,Thursday
2020-01-10,Search partners,Phrase match,15,0,135.0,9000.0,135.0,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-10,Google Search,Broad match,11,0,13584.0,1234909.0909090908,2716.8,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-11,Google Search,Phrase match,116,0,42741.0,368456.89655172406,1017.6428571428572,0.3620689655172414,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-11,Google Search,Exact match,252,0,44939.0,178329.36507936512,1182.6052631578948,0.1507936507936508,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-11,Search partners,Phrase match,12,0,487.0,40583.333333333336,487.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-11,Google Search,Broad match,8,0,12171.0,1521375.0,2028.5,0.75,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-12,Google Search,Exact match,270,0,48382.0,179192.59259259258,848.8070175438595,0.2111111111111111,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-12,Search partners,Exact match,5,0,184.0,36800.0,184.0,0.2,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-12,Search partners,Phrase match,12,0,148.0,12333.333333333336,148.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-12,Google Search,Phrase match,107,0,61812.0,577682.2429906542,1545.3,0.37383177570093457,0.0,20604.0,20604.0,0.0,0.0,Saturday
2020-01-12,Google Search,Broad match,3,0,1214.0,404666.66666666674,1214.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-13,Google Search,Exact match,279,0,66594.0,238688.17204301074,1091.7049180327867,0.21863799283154128,0.0,22198.0,22198.0,0.0,0.0,Sunday
2020-01-13,Google Search,Phrase match,128,0,63323.0,494710.9375,1544.4634146341464,0.3203125,0.0,7915.375,7915.375,0.0,0.0,Sunday
2020-01-13,Google Search,Broad match,3,0,1797.0,599000.0,898.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Sunday
2020-01-14,Google Search,Phrase match,109,0,57721.0,529550.4587155964,1443.025,0.3669724770642202,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-14,Search partners,Phrase match,20,0,884.0,44200.0,294.6666666666667,0.15,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-14,Google Search,Broad match,3,0,71.0,23666.66666666667,71.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-14,Google Search,Exact match,269,0,35614.0,132394.05204460965,635.9642857142858,0.20817843866171004,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-15,Google Search,Phrase match,99,0,45326.0,457838.38383838383,1030.1363636363637,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-15,Google Search,Exact match,222,0,26354.0,118711.71171171172,479.1636363636364,0.2477477477477477,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-15,Google Search,Broad match,3,0,2881.0,960333.3333333336,960.3333333333336,1.0,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-15,Search partners,Phrase match,19,0,498.0,26210.526315789484,498.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-16,Search partners,Phrase match,16,0,1446.0,90375.0,1446.0,0.0625,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-16,Google Search,Phrase match,148,0,53469.0,361277.02702702704,1048.4117647058822,0.34459459459459457,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-16,Google Search,Exact match,294,0,52796.0,179578.23129251704,879.9333333333334,0.20408163265306128,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-17,Search partners,Phrase match,27,0,1041.0,38555.55555555556,208.2,0.1851851851851852,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-17,Google Search,Broad match,6,0,674.0,112333.33333333331,337.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-17,Google Search,Phrase match,143,0,60235.0,421223.77622377616,1136.509433962264,0.3706293706293706,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-17,Google Search,Exact match,277,0,43333.0,156436.82310469312,610.3239436619717,0.2563176895306859,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-18,Google Search,Broad match,715,0,662880.0,927104.8951048951,1389.6855345911954,0.6671328671328671,0.0,4910.222222222223,4910.222222222223,0.0,0.0,Friday
2020-01-18,Search partners,Broad match,10,0,10284.0,1028400.0,1469.142857142857,0.7,0.0,3428.0,3428.0,0.0,0.0,Friday
2020-01-18,Search partners,Phrase match,132,0,21674.0,164196.9696969697,985.1818181818179,0.16666666666666666,0.0,1354.625,1354.625,0.0,0.0,Friday
2020-01-18,Search partners,Exact match,65,0,9926.0,152707.69230769225,902.3636363636364,0.16923076923076924,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-18,Google Search,Phrase match,1360,0,990723.0,728472.794117647,1176.6306413301666,0.6191176470588236,0.0,2790.769014084507,2790.769014084507,0.0,0.0,Friday
2020-01-18,Google Search,Exact match,2154,0,553316.0,256878.3658310121,613.4323725055432,0.41875580315691735,0.0,874.1169036334912,874.1169036334912,0.0,0.0,Friday
2020-01-19,Search partners,Phrase match,124,0,10106.0,81500.0,439.39130434782606,0.18548387096774194,0.0,3368.666666666666,3368.666666666666,0.0,0.0,Saturday
2020-01-19,Google Search,Exact match,4788,0,598188.0,124934.83709273186,267.6456375838926,0.4667919799498747,0.0,514.3490971625107,514.3490971625107,0.0,0.0,Saturday
2020-01-19,Google Search,Phrase match,2385,0,885439.0,371253.249475891,677.9777947932619,0.5475890985324947,295146.33333333326,1564.3798586572436,1556.1318101933216,1250.7117403751915,1.844767999749277,Saturday
2020-01-19,Google Search,Broad match,1859,0,745485.0,401013.986013986,675.8703535811424,0.593329747175901,0.0,3080.51652892562,3080.51652892562,0.0,0.0,Saturday
2020-01-19,Search partners,Broad match,45,0,9991.0,222022.22222222228,832.5833333333335,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-19,Search partners,Exact match,144,0,3238.0,22486.111111111117,294.3636363636364,0.0763888888888889,0.0,249.0769230769231,249.0769230769231,0.0,0.0,Saturday
2020-01-20,Search partners,Phrase match,8,0,119.0,14875.0,119.0,0.125,0.0,0.0,0.0,0.0,0.0,Sunday
2020-01-20,Google Search,Exact match,164,0,13154.0,80207.31707317074,305.90697674418607,0.2621951219512195,0.0,346.15789473684214,346.15789473684214,0.0,0.0,Sunday
2020-01-20,Google Search,Broad match,184,0,70323.0,382190.2173913044,689.4411764705882,0.5543478260869565,0.0,2009.2285714285715,2009.2285714285715,0.0,0.0,Sunday
2020-01-20,Google Search,Phrase match,169,0,62024.0,367005.9171597633,620.24,0.591715976331361,0.0,2584.333333333333,2584.333333333333,0.0,0.0,Sunday
2020-01-30,Google Search,Exact match,13692,0,168961.0,12340.125620800469,417.18765432098763,0.02957931638913234,0.0,550.3615635179153,550.3615635179153,0.0,0.0,Wednesday
2020-01-30,Google Search,Phrase match,285,0,481463.0,1689343.8596491232,1957.166666666667,0.8631578947368421,0.0,7765.532258064517,7765.532258064517,0.0,0.0,Wednesday
2020-01-30,Search partners,Phrase match,12,0,4716.0,393000.0,471.6,0.8333333333333334,0.0,943.2,943.2,0.0,0.0,Wednesday
2020-01-30,Google Search,Broad match,55,0,49960.0,908363.6363636364,1161.860465116279,0.7818181818181819,0.0,3843.0769230769233,3843.0769230769233,0.0,0.0,Wednesday
2020-01-31,Search partners,Phrase match,11,0,1211.0,110090.9090909091,302.75,0.3636363636363637,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-31,Search partners,Broad match,1,0,217.0,217000.0,217.0,1.0,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-31,Google Search,Phrase match,501,0,428844.0,855976.0479041919,1108.1240310077521,0.7724550898203593,0.0,2998.909090909091,2998.909090909091,0.0,0.0,Thursday
2020-01-31,Google Search,Exact match,18113,0,195034.0,10767.62546237509,420.33189655172407,0.02561696019433556,0.0,557.24,557.24,0.0,0.0,Thursday
2020-01-31,Google Search,Broad match,97,0,79874.0,823443.2989690722,1124.9859154929582,0.7319587628865979,0.0,3630.636363636364,3630.636363636364,0.0,0.0,Thursday
2020-01-01,Google Search,Broad match,120,0,80882.0,674016.6666666667,888.8131868131868,0.7583333333333333,0.0,2128.4736842105262,2128.4736842105262,0.0,0.0,Tuesday
2020-01-01,Google Search,Phrase match,716,0,485586.0,678192.7374301676,911.0431519699812,0.744413407821229,0.0,2997.4444444444453,2997.4444444444453,0.0,0.0,Tuesday
2020-01-01,Google Search,Exact match,19468,0,141102.0,7247.893979864393,288.5521472392638,0.025118142592973083,0.0,399.72237960339953,399.72237960339953,0.0,0.0,Tuesday
2020-01-01,Search partners,Phrase match,15,0,3995.0,266333.3333333334,570.7142857142858,0.4666666666666667,0.0,799.0,799.0,0.0,0.0,Tuesday
2020-01-01,Content,Broad match,43,0,44.0,1023.2558139534883,44.0,0.02325581395348837,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-01,Search partners,Exact match,554,0,228.0,411.5523465703971,76.0,0.005415162454873646,0.0,28.5,28.5,0.0,0.0,Tuesday
2020-01-02,Google Search,Exact match,14623,0,152285.0,10414.073719483007,357.4765258215963,0.029132189017301517,0.0,392.4871134020618,392.4871134020618,0.0,0.0,Wednesday
2020-01-02,Google Search,Phrase match,825,0,468050.0,567333.3333333335,878.1425891181989,0.6460606060606061,0.0,2476.4550264550267,2476.4550264550267,0.0,0.0,Wednesday
2020-01-02,Google Search,Broad match,222,0,92810.0,418063.06306306313,631.3605442176871,0.6621621621621622,0.0,1718.7037037037037,1718.7037037037037,0.0,0.0,Wednesday
2020-01-02,Search partners,Phrase match,2,0,580.0,290000.0,290.0,1.0,0.0,116.0,116.0,0.0,0.0,Wednesday
2020-01-03,Google Search,Phrase match,895,0,435076.0,486118.43575419,786.755877034358,0.617877094972067,0.0,2685.654320987654,2685.654320987654,0.0,0.0,Thursday
2020-01-03,Google Search,Broad match,233,0,97793.0,419712.4463519313,688.6830985915492,0.6094420600858369,0.0,1657.5084745762713,1657.5084745762713,0.0,0.0,Thursday
2020-01-03,Search partners,Exact match,98,0,1166.0,11897.959183673467,583.0,0.020408163265306117,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-03,Search partners,Phrase match,35,0,3657.0,104485.71428571428,281.30769230769226,0.3714285714285713,0.0,731.4,731.4,0.0,0.0,Thursday
2020-01-03,Google Search,Exact match,10656,0,181664.0,17048.048048048047,378.4666666666667,0.045045045045045036,0.0,539.0623145400593,539.0623145400593,0.0,0.0,Thursday
2020-01-03,Search partners,Broad match,1,0,418.0,418000.0,418.0,1.0,0.0,0.0,0.0,0.0,0.0,Thursday
2020-01-04,Google Search,Broad match,344,0,116506.0,338680.2325581396,697.6407185628743,0.4854651162790698,0.0,1792.4,1792.4,0.0,0.0,Friday
2020-01-04,Google Search,Exact match,34114,0,400176.0,11730.550507123176,445.1345939933259,0.02635281702526822,0.0,578.2890173410402,578.2890173410402,0.0,0.0,Friday
2020-01-04,Search partners,Phrase match,53,0,3474.0,65547.16981132075,347.4,0.18867924528301888,0.0,1158.0,1158.0,0.0,0.0,Friday
2020-01-04,Google Search,Phrase match,1210,0,432135.0,357136.36363636365,616.4550641940086,0.5793388429752067,0.0,2139.282178217821,2139.282178217821,0.0,0.0,Friday
2020-01-04,Search partners,Exact match,759,0,134.0,176.54808959156784,44.66666666666666,0.003952569169960474,0.0,44.66666666666666,44.66666666666666,0.0,0.0,Friday
2020-01-04,Search partners,Broad match,3,0,869.0,289666.66666666674,434.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-05,Content,Broad match,19,0,88.0,4631.578947368423,88.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-05,Google Search,Broad match,370,0,127977.0,345883.7837837838,703.1703296703297,0.4918918918918919,0.0,1968.8769230769226,1968.8769230769226,0.0,0.0,Saturday
2020-01-05,Search partners,Exact match,608,0,437.0,718.75,145.66666666666666,0.004934210526315789,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-05,Google Search,Phrase match,1432,0,441338.0,308196.9273743017,560.0736040609137,0.5502793296089385,0.0,1838.908333333333,1838.908333333333,0.0,0.0,Saturday
2020-01-05,Search partners,Phrase match,92,0,5137.0,55836.95652173913,395.15384615384613,0.14130434782608695,0.0,1027.4,1027.4,0.0,0.0,Saturday
2020-01-05,Google Search,Exact match,33471,0,417447.0,12471.901048668999,443.1496815286623,0.02814376624540647,0.0,454.7352941176471,454.7352941176471,0.0,0.0,Saturday
2020-01-05,Search partners,Broad match,1,0,510.0,510000.0,255.0,2.0,0.0,0.0,0.0,0.0,0.0,Saturday
2020-01-06,Search partners,Broad match,6,0,1627.0,271166.6666666666,325.4,0.8333333333333334,0.0,325.4,325.4,0.0,0.0,Sunday
2020-01-06,Google Search,Exact match,37165,0,371202.0,9987.945647786895,414.2879464285714,0.024108704426207453,0.0,494.2769640479361,494.2769640479361,0.0,0.0,Sunday
2020-01-06,Google Search,Phrase match,1494,0,426120.0,285220.88353413646,565.8964143426294,0.5040160642570282,0.0,1549.5272727272727,1549.5272727272727,0.0,0.0,Sunday
2020-01-06,Google Search,Broad match,333,0,83534.0,250852.85285285284,549.5657894736842,0.4564564564564565,0.0,1942.6511627906973,1942.6511627906973,0.0,0.0,Sunday
2020-01-06,Search partners,Exact match,992,0,393.0,396.16935483870964,131.0,0.0030241935483870967,0.0,78.6,78.6,0.0,0.0,Sunday
2020-01-06,Search partners,Phrase match,238,0,12661.0,53197.47899159664,452.1785714285714,0.1176470588235294,0.0,791.3125,791.3125,0.0,0.0,Sunday
2020-01-07,Google Search,Exact match,35117,0,390063.0,11107.526269328248,408.87106918238993,0.027166329697867128,0.0,520.7783711615489,520.7783711615489,0.0,0.0,Monday
2020-01-07,Google Search,Broad match,480,0,147440.0,307166.66666666674,569.2664092664093,0.5395833333333333,0.0,1602.608695652174,1602.608695652174,0.0,0.0,Monday
2020-01-07,Search partners,Phrase match,178,0,11670.0,65561.79775280897,353.6363636363636,0.1853932584269663,0.0,2334.0,2334.0,0.0,0.0,Monday
2020-01-07,Search partners,Exact match,417,0,616.0,1477.2182254196646,205.3333333333333,0.007194244604316547,0.0,205.3333333333333,205.3333333333333,0.0,0.0,Monday
2020-01-07,Search partners,Broad match,9,0,2767.0,307444.44444444444,691.75,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-07,Content,Broad match,35,0,91.0,2599.9999999999995,30.33333333333333,0.08571428571428573,0.0,0.0,0.0,0.0,0.0,Monday
2020-01-07,Google Search,Phrase match,1304,0,384237.0,294660.2760736196,555.2557803468209,0.5306748466257669,0.0,1167.8936170212767,1167.8936170212767,0.0,0.0,Monday
2020-01-08,Google Search,Exact match,43958,0,364958.0,8302.425042085628,365.32332332332334,0.02272623868237864,0.0,438.65144230769226,438.65144230769226,0.0,0.0,Tuesday
2020-01-08,Search partners,Exact match,636,0,506.0,795.5974842767296,126.5,0.006289308176100629,0.0,168.66666666666666,168.66666666666666,0.0,0.0,Tuesday
2020-01-08,Content,Broad match,70,0,144.0,2057.142857142857,144.0,0.014285714285714284,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-08,Google Search,Phrase match,1564,0,395436.0,252836.31713554988,481.0656934306569,0.5255754475703325,0.0,2007.2893401015228,2007.2893401015228,0.0,0.0,Tuesday
2020-01-08,Search partners,Phrase match,103,0,5791.0,56223.30097087379,275.7619047619048,0.20388349514563106,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-08,Search partners,Broad match,8,0,771.0,96375.0,385.5,0.25,0.0,0.0,0.0,0.0,0.0,Tuesday
2020-01-08,Google Search,Broad match,625,0,161945.0,259112.0,570.2288732394367,0.4544,0.0,1951.1445783132529,1951.1445783132529,0.0,0.0,Tuesday
2020-01-09,Search partners,Phrase match,87,0,9731.0,111850.57471264368,512.1578947368421,0.2183908045977012,0.0,1946.2,1946.2,0.0,0.0,Wednesday
2020-01-09,Content,Broad match,65,0,62.0,953.8461538461536,20.666666666666668,0.04615384615384616,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-09,Google Search,Broad match,734,0,165352.0,225275.20435967305,471.0883190883191,0.4782016348773842,0.0,1401.2881355932202,1401.2881355932202,0.0,0.0,Wednesday
2020-01-09,Google Search,Phrase match,1397,0,375483.0,268778.09591982816,500.644,0.5368647100930566,0.0,1048.8351955307264,1048.8351955307264,0.0,0.0,Wednesday
2020-01-09,Search partners,Exact match,851,0,690.0,810.8108108108107,138.0,0.005875440658049354,0.0,138.0,138.0,0.0,0.0,Wednesday
2020-01-09,Search partners,Broad match,9,0,1063.0,118111.11111111115,265.75,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,Wednesday
2020-01-09,Google Search,Exact match,52791,0,372176.0,7049.989581557465,349.7894736842105,0.020154950654467617,0.0,423.8906605922551,423.8906605922551,0.0,0.0,Wednesday
2020-01-10,Search partners,Phrase match,195,0,7676.0,39364.10256410256,232.6060606060606,0.16923076923076924,0.0,590.4615384615385,590.4615384615385,0.0,0.0,Thursday
2020-01-10,Search partners,Exact match,862,0,74.0,85.84686774941996,74.0,0.001160092807424594,0.0,24.66666666666667,24.66666666666667,0.0,0.0,Thursday
2020-01-10,Google Search,Exact match,58701,0,416516.0,7095.552034888673,341.4065573770492,0.02078329159639529,0.0,415.68463073852297,415.68463073852297,0.0,0.0,Thursday
2020-01-10,Search partners,Broad match,15,0,1171.0,78066.66666666669,292.75,0.26666666666666666,0.0,234.2,234.2,0.0,0.0,Thursday
2020-01-10,Google Search,Phrase match,2260,0,416050.0,184092.92035398234,394.7343453510437,0.4663716814159292,0.0,1546.6542750929368,1546.6542750929368,0.0,0.0,Thursday
2020-01-10,Google Search,Broad match,751,0,149283.0,198778.96138482023,489.4524590163935,0.4061251664447403,0.0,1265.1101694915253,1265.1101694915253,0.0,0.0,Thursday
2020-01-11,Search partners,Exact match,382,0,167.0,437.1727748691099,167.0,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-11,Google Search,Broad match,802,0,141359.0,176258.10473815462,489.1314878892732,0.3603491271820449,0.0,1285.0818181818186,1285.0818181818186,0.0,0.0,Friday
2020-01-11,Google Search,Phrase match,2085,0,390028.0,187063.78896882496,412.7280423280423,0.4532374100719425,0.0,1326.625850340136,1326.625850340136,0.0,0.0,Friday
2020-01-11,Content,Broad match,36,0,23.0,638.8888888888888,23.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,Friday
2020-01-11,Search partners,Broad match,12,0,1615.0,134583.3333333333,323.0,0.4166666666666667,0.0,146.8181818181818,146.8181818181818,0.0,0.0,Friday
2020-01-11,Google Search,Exact match,55069,0,410353.0,7451.6152463273365,372.7093551316984,0.01999309956599902,0.0,395.71166827386696,395.71166827386696,0.0,0.0,Friday
2020-01-11,Search partners,Phrase match,171,0,9173.0,53643.27485380117,339.7407407407407,0.15789473684210525,0.0,3057.666666666666,3057.666666666666,0.0,0.0,Friday
2020-01-12,Google Search,Exact match,57894,0,410632.0,7092.824817770409,391.45090562440424,0.01811932151863751,0.0,422.4609053497941,422.4609053497941,0.0,0.0,Saturday
2020-01-12,Search partners,Broad match,16,0,2338.0,146125.0,389.66666666666674,0.375,0.0,212.54545454545453,212.54545454545453,0.0,0.0,Saturday
